HOG,align_pos,gene_name,gene_codon,genome_coords,poly_nucl,poly_aa
Tte__HOG_22853,2451,TTE_00911-RA,41,4_Tte_b3v08_scaf001322_pos_156697;4_Tte_b3v08_scaf001322_pos_156698;4_Tte_b3v08_scaf001322_pos_156699,fixed,fixed
Tte__HOG_22853,2666,TTE_00911-RA,250,4_Tte_b3v08_scaf001322_pos_157324;4_Tte_b3v08_scaf001322_pos_157325;4_Tte_b3v08_scaf001322_pos_157326,fixed,fixed
Tte__HOG_22853,2681,TTE_00911-RA,265,4_Tte_b3v08_scaf001322_pos_157369;4_Tte_b3v08_scaf001322_pos_157370;4_Tte_b3v08_scaf001322_pos_157371,fixed,fixed
Tte__HOG_22853,2694,TTE_00911-RA,278,4_Tte_b3v08_scaf001322_pos_157408;4_Tte_b3v08_scaf001322_pos_157409;4_Tte_b3v08_scaf001322_pos_157410,fixed,fixed
Tte__HOG_22853,3020,TTE_00911-RA,588,4_Tte_b3v08_scaf001322_pos_159394;4_Tte_b3v08_scaf001322_pos_159395;4_Tte_b3v08_scaf001322_pos_159396,fixed,fixed
Tte__HOG_22853,3116,TTE_00911-RA,684,4_Tte_b3v08_scaf001322_pos_159682;4_Tte_b3v08_scaf001322_pos_159683;4_Tte_b3v08_scaf001322_pos_159684,fixed,fixed
Tte__HOG_22853,3135,TTE_00911-RA,703,4_Tte_b3v08_scaf001322_pos_159739;4_Tte_b3v08_scaf001322_pos_159740;4_Tte_b3v08_scaf001322_pos_159741,fixed,fixed
Tte__HOG_22853,3149,TTE_00911-RA,717,4_Tte_b3v08_scaf001322_pos_159781;4_Tte_b3v08_scaf001322_pos_159782;4_Tte_b3v08_scaf001322_pos_159783,fixed,fixed
Tte__HOG_22853,3217,TTE_00911-RA,784,4_Tte_b3v08_scaf001322_pos_159982;4_Tte_b3v08_scaf001322_pos_159983;4_Tte_b3v08_scaf001322_pos_159984,fixed,fixed
Tte__HOG_22853,3260,TTE_00911-RA,827,4_Tte_b3v08_scaf001322_pos_160111;4_Tte_b3v08_scaf001322_pos_160112;4_Tte_b3v08_scaf001322_pos_160113,fixed,fixed
Tte__HOG_22853,3553,TTE_00911-RA,1117,4_Tte_b3v08_scaf001322_pos_160981;4_Tte_b3v08_scaf001322_pos_160982;4_Tte_b3v08_scaf001322_pos_160983,fixed,fixed
Tte__HOG_22853,3893,TTE_00911-RA,1428,4_Tte_b3v08_scaf001322_pos_161914;4_Tte_b3v08_scaf001322_pos_161915;4_Tte_b3v08_scaf001322_pos_161916,fixed,fixed
Tte__HOG_22853,3894,TTE_00911-RA,1429,4_Tte_b3v08_scaf001322_pos_161917;4_Tte_b3v08_scaf001322_pos_161918;4_Tte_b3v08_scaf001322_pos_161919,fixed,fixed
Tte__HOG_22853,3932,TTE_00911-RA,1467,4_Tte_b3v08_scaf001322_pos_162031;4_Tte_b3v08_scaf001322_pos_162032;4_Tte_b3v08_scaf001322_pos_162033,fixed,fixed
Tte__HOG_2333,12,TTE_09818-RA,2,4_Tte_b3v08_scaf005481_pos_23987;4_Tte_b3v08_scaf005481_pos_23988;4_Tte_b3v08_scaf005481_pos_23989,fixed,fixed
Tte__HOG_23440,368,TTE_07837-RA,272,4_Tte_b3v08_scaf000012_pos_259387;4_Tte_b3v08_scaf000012_pos_259388;4_Tte_b3v08_scaf000012_pos_259389,fixed,fixed
Tte__HOG_23440,369,TTE_07837-RA,273,4_Tte_b3v08_scaf000012_pos_259390;4_Tte_b3v08_scaf000012_pos_259391;4_Tte_b3v08_scaf000012_pos_259392,fixed,fixed
Tte__HOG_23472,250,TTE_02013-RA,119,4_Tte_b3v08_scaf001292_pos_43676;4_Tte_b3v08_scaf001292_pos_43677;4_Tte_b3v08_scaf001292_pos_43678,fixed,fixed
Tte__HOG_23472,253,TTE_02013-RA,122,4_Tte_b3v08_scaf001292_pos_43685;4_Tte_b3v08_scaf001292_pos_43686;4_Tte_b3v08_scaf001292_pos_43687,fixed,fixed
Tte__HOG_23472,254,TTE_02013-RA,123,4_Tte_b3v08_scaf001292_pos_43688;4_Tte_b3v08_scaf001292_pos_43689;4_Tte_b3v08_scaf001292_pos_43690,fixed,fixed
Tte__HOG_23472,256,TTE_02013-RA,125,4_Tte_b3v08_scaf001292_pos_43694;4_Tte_b3v08_scaf001292_pos_43695;4_Tte_b3v08_scaf001292_pos_43696,fixed,fixed
Tte__HOG_23472,258,TTE_02013-RA,127,4_Tte_b3v08_scaf001292_pos_43700;4_Tte_b3v08_scaf001292_pos_43701;4_Tte_b3v08_scaf001292_pos_43702,fixed,fixed
Tte__HOG_23472,262,TTE_02013-RA,131,4_Tte_b3v08_scaf001292_pos_43712;4_Tte_b3v08_scaf001292_pos_43713;4_Tte_b3v08_scaf001292_pos_43714,fixed,fixed
Tte__HOG_23871,2,TTE_02005-RA,2,4_Tte_b3v08_scaf001956_pos_300;4_Tte_b3v08_scaf001956_pos_301;4_Tte_b3v08_scaf001956_pos_302,fixed,fixed
Tte__HOG_23871,3,TTE_02005-RA,3,4_Tte_b3v08_scaf001956_pos_303;4_Tte_b3v08_scaf001956_pos_304;4_Tte_b3v08_scaf001956_pos_305,fixed,fixed
Tte__HOG_23871,44,TTE_02005-RA,44,4_Tte_b3v08_scaf001956_pos_426;4_Tte_b3v08_scaf001956_pos_427;4_Tte_b3v08_scaf001956_pos_1972,fixed,fixed
Tte__HOG_24084,648,TTE_08987-RA,67,4_Tte_b3v08_scaf003238_pos_749;4_Tte_b3v08_scaf003238_pos_750;4_Tte_b3v08_scaf003238_pos_751,fixed,fixed
Tte__HOG_24084,742,TTE_08987-RA,148,4_Tte_b3v08_scaf003238_pos_5671;4_Tte_b3v08_scaf003238_pos_5672;4_Tte_b3v08_scaf003238_pos_5673,fixed,fixed
Tte__HOG_24084,743,TTE_08987-RA,149,4_Tte_b3v08_scaf003238_pos_5674;4_Tte_b3v08_scaf003238_pos_5675;4_Tte_b3v08_scaf003238_pos_5676,fixed,fixed
Tte__HOG_24084,744,TTE_08987-RA,150,4_Tte_b3v08_scaf003238_pos_5677;4_Tte_b3v08_scaf003238_pos_5678;4_Tte_b3v08_scaf003238_pos_5679,fixed,fixed
Tte__HOG_2532,643,TTE_05695-RA,252,4_Tte_b3v08_scaf000802_pos_21699;4_Tte_b3v08_scaf000802_pos_21698;4_Tte_b3v08_scaf000802_pos_21697,fixed,fixed
Tte__HOG_2532,645,TTE_05695-RA,254,4_Tte_b3v08_scaf000802_pos_21693;4_Tte_b3v08_scaf000802_pos_21692;4_Tte_b3v08_scaf000802_pos_21691,fixed,fixed
Tte__HOG_2532,647,TTE_05695-RA,256,4_Tte_b3v08_scaf000802_pos_21687;4_Tte_b3v08_scaf000802_pos_21686;4_Tte_b3v08_scaf000802_pos_21685,fixed,fixed
Tte__HOG_2828,205,TTE_11548-RA,106,4_Tte_b3v08_scaf008643_pos_7929;4_Tte_b3v08_scaf008643_pos_404;4_Tte_b3v08_scaf008643_pos_403,fixed,fixed
Tte__HOG_2828,206,TTE_11548-RA,107,4_Tte_b3v08_scaf008643_pos_402;4_Tte_b3v08_scaf008643_pos_401;4_Tte_b3v08_scaf008643_pos_400,fixed,fixed
Tte__HOG_2828,207,TTE_11548-RA,108,4_Tte_b3v08_scaf008643_pos_399;4_Tte_b3v08_scaf008643_pos_398;4_Tte_b3v08_scaf008643_pos_397,fixed,fixed
Tte__HOG_2828,208,TTE_11548-RA,109,4_Tte_b3v08_scaf008643_pos_396;4_Tte_b3v08_scaf008643_pos_395;4_Tte_b3v08_scaf008643_pos_394,fixed,fixed
Tte__HOG_2828,209,TTE_11548-RA,110,4_Tte_b3v08_scaf008643_pos_393;4_Tte_b3v08_scaf008643_pos_392;4_Tte_b3v08_scaf008643_pos_391,fixed,fixed
Tte__HOG_2828,248,TTE_11548-RA,149,4_Tte_b3v08_scaf008643_pos_276;4_Tte_b3v08_scaf008643_pos_275;4_Tte_b3v08_scaf008643_pos_274,fixed,fixed
Tte__HOG_3765,742,TTE_02307-RA,404,4_Tte_b3v08_scaf000341_pos_269224;4_Tte_b3v08_scaf000341_pos_269223;4_Tte_b3v08_scaf000341_pos_269222,fixed,fixed
Tte__HOG_3765,748,TTE_02307-RA,410,4_Tte_b3v08_scaf000341_pos_269206;4_Tte_b3v08_scaf000341_pos_269205;4_Tte_b3v08_scaf000341_pos_269204,fixed,fixed
Tte__HOG_3765,993,TTE_02307-RA,636,4_Tte_b3v08_scaf000341_pos_251216;4_Tte_b3v08_scaf000341_pos_251215;4_Tte_b3v08_scaf000341_pos_251214,fixed,fixed
Tte__HOG_3765,994,TTE_02307-RA,637,4_Tte_b3v08_scaf000341_pos_251213;4_Tte_b3v08_scaf000341_pos_251212;4_Tte_b3v08_scaf000341_pos_251211,fixed,fixed
Tte__HOG_3765,995,TTE_02307-RA,638,4_Tte_b3v08_scaf000341_pos_251210;4_Tte_b3v08_scaf000341_pos_251209;4_Tte_b3v08_scaf000341_pos_251208,fixed,fixed
Tte__HOG_3765,998,TTE_02307-RA,641,4_Tte_b3v08_scaf000341_pos_251201;4_Tte_b3v08_scaf000341_pos_251200;4_Tte_b3v08_scaf000341_pos_251199,fixed,fixed
Tte__HOG_3765,1022,TTE_02307-RA,665,4_Tte_b3v08_scaf000341_pos_251129;4_Tte_b3v08_scaf000341_pos_251128;4_Tte_b3v08_scaf000341_pos_251127,fixed,fixed
Tte__HOG_4125,11,TTE_03899-RA,11,4_Tte_b3v08_scaf001489_pos_91631;4_Tte_b3v08_scaf001489_pos_91632;4_Tte_b3v08_scaf001489_pos_91633,fixed,fixed
Tte__HOG_4125,12,TTE_03899-RA,12,4_Tte_b3v08_scaf001489_pos_91634;4_Tte_b3v08_scaf001489_pos_91635;4_Tte_b3v08_scaf001489_pos_91636,fixed,fixed
Tte__HOG_4125,13,TTE_03899-RA,13,4_Tte_b3v08_scaf001489_pos_91637;4_Tte_b3v08_scaf001489_pos_91638;4_Tte_b3v08_scaf001489_pos_91639,fixed,fixed
Tte__HOG_4125,17,TTE_03899-RA,17,4_Tte_b3v08_scaf001489_pos_91649;4_Tte_b3v08_scaf001489_pos_91650;4_Tte_b3v08_scaf001489_pos_91651,fixed,fixed
Tte__HOG_4125,18,TTE_03899-RA,18,4_Tte_b3v08_scaf001489_pos_91652;4_Tte_b3v08_scaf001489_pos_91653;4_Tte_b3v08_scaf001489_pos_91654,fixed,fixed
Tte__HOG_4125,19,TTE_03899-RA,19,4_Tte_b3v08_scaf001489_pos_91655;4_Tte_b3v08_scaf001489_pos_91656;4_Tte_b3v08_scaf001489_pos_91657,fixed,fixed
Tte__HOG_4125,20,TTE_03899-RA,20,4_Tte_b3v08_scaf001489_pos_91658;4_Tte_b3v08_scaf001489_pos_91659;4_Tte_b3v08_scaf001489_pos_91660,fixed,fixed
Tte__HOG_4413,243,TTE_11331-RA,141,4_Tte_b3v08_scaf005567_pos_30750;4_Tte_b3v08_scaf005567_pos_30749;4_Tte_b3v08_scaf005567_pos_30748,fixed,fixed
Tte__HOG_4413,246,TTE_11331-RA,144,4_Tte_b3v08_scaf005567_pos_30741;4_Tte_b3v08_scaf005567_pos_30740;4_Tte_b3v08_scaf005567_pos_30739,fixed,fixed
Tte__HOG_4413,247,TTE_11331-RA,145,4_Tte_b3v08_scaf005567_pos_30738;4_Tte_b3v08_scaf005567_pos_30737;4_Tte_b3v08_scaf005567_pos_30736,fixed,fixed
Tte__HOG_4413,249,TTE_11331-RA,147,4_Tte_b3v08_scaf005567_pos_30732;4_Tte_b3v08_scaf005567_pos_30731;4_Tte_b3v08_scaf005567_pos_30730,fixed,fixed
Tte__HOG_4413,250,TTE_11331-RA,148,4_Tte_b3v08_scaf005567_pos_30729;4_Tte_b3v08_scaf005567_pos_30728;4_Tte_b3v08_scaf005567_pos_30727,fixed,fixed
Tte__HOG_4413,254,TTE_11331-RA,152,4_Tte_b3v08_scaf005567_pos_30717;4_Tte_b3v08_scaf005567_pos_30716;4_Tte_b3v08_scaf005567_pos_30715,fixed,fixed
Tte__HOG_4413,256,TTE_11331-RA,154,4_Tte_b3v08_scaf005567_pos_30711;4_Tte_b3v08_scaf005567_pos_30710;4_Tte_b3v08_scaf005567_pos_30709,fixed,fixed
Tte__HOG_4413,257,TTE_11331-RA,155,4_Tte_b3v08_scaf005567_pos_30708;4_Tte_b3v08_scaf005567_pos_30707;4_Tte_b3v08_scaf005567_pos_30706,fixed,fixed
Tte__HOG_4413,258,TTE_11331-RA,156,4_Tte_b3v08_scaf005567_pos_30705;4_Tte_b3v08_scaf005567_pos_30704;4_Tte_b3v08_scaf005567_pos_30703,fixed,fixed
Tte__HOG_4413,260,TTE_11331-RA,158,4_Tte_b3v08_scaf005567_pos_30699;4_Tte_b3v08_scaf005567_pos_30698;4_Tte_b3v08_scaf005567_pos_30697,fixed,fixed
Tte__HOG_4413,270,TTE_11331-RA,164,4_Tte_b3v08_scaf005567_pos_30681;4_Tte_b3v08_scaf005567_pos_30680;4_Tte_b3v08_scaf005567_pos_30679,fixed,fixed
Tte__HOG_4413,271,TTE_11331-RA,165,4_Tte_b3v08_scaf005567_pos_30678;4_Tte_b3v08_scaf005567_pos_30677;4_Tte_b3v08_scaf005567_pos_30676,fixed,fixed
Tte__HOG_4413,273,TTE_11331-RA,167,4_Tte_b3v08_scaf005567_pos_30672;4_Tte_b3v08_scaf005567_pos_30671;4_Tte_b3v08_scaf005567_pos_30670,fixed,fixed
Tte__HOG_4413,274,TTE_11331-RA,168,4_Tte_b3v08_scaf005567_pos_30669;4_Tte_b3v08_scaf005567_pos_30668;4_Tte_b3v08_scaf005567_pos_30667,fixed,fixed
Tte__HOG_4413,275,TTE_11331-RA,169,4_Tte_b3v08_scaf005567_pos_30666;4_Tte_b3v08_scaf005567_pos_30665;4_Tte_b3v08_scaf005567_pos_30664,fixed,fixed
Tte__HOG_4413,276,TTE_11331-RA,170,4_Tte_b3v08_scaf005567_pos_30663;4_Tte_b3v08_scaf005567_pos_30662;4_Tte_b3v08_scaf005567_pos_30661,fixed,fixed
Tte__HOG_4413,277,TTE_11331-RA,171,4_Tte_b3v08_scaf005567_pos_30660;4_Tte_b3v08_scaf005567_pos_30659;4_Tte_b3v08_scaf005567_pos_30658,fixed,fixed
Tte__HOG_4413,278,TTE_11331-RA,172,4_Tte_b3v08_scaf005567_pos_30657;4_Tte_b3v08_scaf005567_pos_30656;4_Tte_b3v08_scaf005567_pos_30655,fixed,fixed
Tte__HOG_4413,279,TTE_11331-RA,173,4_Tte_b3v08_scaf005567_pos_30654;4_Tte_b3v08_scaf005567_pos_30653;4_Tte_b3v08_scaf005567_pos_30652,fixed,fixed
Tte__HOG_4413,281,TTE_11331-RA,175,4_Tte_b3v08_scaf005567_pos_30648;4_Tte_b3v08_scaf005567_pos_30647;4_Tte_b3v08_scaf005567_pos_30646,fixed,fixed
Tte__HOG_4413,282,TTE_11331-RA,176,4_Tte_b3v08_scaf005567_pos_30645;4_Tte_b3v08_scaf005567_pos_30644;4_Tte_b3v08_scaf005567_pos_30643,fixed,fixed
Tte__HOG_458,1551,TTE_03849-RA,612,4_Tte_b3v08_scaf000122_pos_67482;4_Tte_b3v08_scaf000122_pos_67481;4_Tte_b3v08_scaf000122_pos_67480,fixed,fixed
Tte__HOG_458,1553,TTE_03849-RA,614,4_Tte_b3v08_scaf000122_pos_67476;4_Tte_b3v08_scaf000122_pos_67475;4_Tte_b3v08_scaf000122_pos_67474,fixed,fixed
Tte__HOG_4737,25,TTE_02606-RA,2,4_Tte_b3v08_scaf002875_pos_40305;4_Tte_b3v08_scaf002875_pos_40306;4_Tte_b3v08_scaf002875_pos_40307,fixed,fixed
Tte__HOG_4863,115,TTE_09009-RA,74,4_Tte_b3v08_scaf001384_pos_170155;4_Tte_b3v08_scaf001384_pos_170156;4_Tte_b3v08_scaf001384_pos_170157,fixed,fixed
Tte__HOG_4863,193,TTE_09009-RA,96,4_Tte_b3v08_scaf001384_pos_170221;4_Tte_b3v08_scaf001384_pos_170222;4_Tte_b3v08_scaf001384_pos_170223,fixed,fixed
Tte__HOG_5339,180,TTE_12003-RA,89,4_Tte_b3v08_scaf007124_pos_16369;4_Tte_b3v08_scaf007124_pos_16368;4_Tte_b3v08_scaf007124_pos_16367,fixed,fixed
Tte__HOG_5339,181,TTE_12003-RA,90,4_Tte_b3v08_scaf007124_pos_16366;4_Tte_b3v08_scaf007124_pos_16365;4_Tte_b3v08_scaf007124_pos_16364,fixed,fixed
Tte__HOG_5859,1029,TTE_03043-RA,830,4_Tte_b3v08_scaf000426_pos_261408;4_Tte_b3v08_scaf000426_pos_261407;4_Tte_b3v08_scaf000426_pos_261406,fixed,fixed
Tte__HOG_9254,506,TTE_11639-RA,341,4_Tte_b3v08_scaf007541_pos_96;4_Tte_b3v08_scaf007541_pos_95;4_Tte_b3v08_scaf007541_pos_94,fixed,fixed
Tte__HOG_9254,509,TTE_11639-RA,344,4_Tte_b3v08_scaf007541_pos_87;4_Tte_b3v08_scaf007541_pos_86;4_Tte_b3v08_scaf007541_pos_85,fixed,fixed
Tte__HOG_972,359,TTE_07895-RA,136,4_Tte_b3v08_scaf001351_pos_98105;4_Tte_b3v08_scaf001351_pos_98106;4_Tte_b3v08_scaf001351_pos_98107,fixed,fixed
Tte__HOG_972,360,TTE_07895-RA,137,4_Tte_b3v08_scaf001351_pos_98108;4_Tte_b3v08_scaf001351_pos_98109;4_Tte_b3v08_scaf001351_pos_102698,fixed,fixed
Tte__HOG_9967,474,TTE_08153-RA,187,4_Tte_b3v08_scaf004010_pos_49182;4_Tte_b3v08_scaf004010_pos_49183;4_Tte_b3v08_scaf004010_pos_49184,fixed,fixed
Tte__HOG_9967,475,TTE_08153-RA,188,4_Tte_b3v08_scaf004010_pos_49185;4_Tte_b3v08_scaf004010_pos_49186;4_Tte_b3v08_scaf004010_pos_49187,fixed,fixed
Tte__HOG_10928,2,TTE_01430-RA,2,4_Tte_b3v08_scaf001223_pos_115577;4_Tte_b3v08_scaf001223_pos_115578;4_Tte_b3v08_scaf001223_pos_115579,fixed,fixed
Tte__HOG_1324,101,TTE_10382-RA,52,4_Tte_b3v08_scaf006453_pos_10768;4_Tte_b3v08_scaf006453_pos_10767;4_Tte_b3v08_scaf006453_pos_10766,fixed,fixed
Tte__HOG_1324,102,TTE_10382-RA,53,4_Tte_b3v08_scaf006453_pos_10765;4_Tte_b3v08_scaf006453_pos_10764;4_Tte_b3v08_scaf006453_pos_10763,fixed,fixed
Tte__HOG_1324,103,TTE_10382-RA,54,4_Tte_b3v08_scaf006453_pos_10762;4_Tte_b3v08_scaf006453_pos_7165;4_Tte_b3v08_scaf006453_pos_7164,fixed,fixed
Tte__HOG_1324,156,TTE_10382-RA,107,4_Tte_b3v08_scaf006453_pos_7007;4_Tte_b3v08_scaf006453_pos_7006;4_Tte_b3v08_scaf006453_pos_7005,fixed,fixed
Tte__HOG_13819,1894,TTE_03021-RA,826,4_Tte_b3v08_scaf000694_pos_61745;4_Tte_b3v08_scaf000694_pos_61746;4_Tte_b3v08_scaf000694_pos_61747,fixed,fixed
Tte__HOG_16432,1037,TTE_06545-RA,376,4_Tte_b3v08_scaf003008_pos_34061;4_Tte_b3v08_scaf003008_pos_34062;4_Tte_b3v08_scaf003008_pos_34063,fixed,fixed
Tte__HOG_16432,1075,TTE_06545-RA,414,4_Tte_b3v08_scaf003008_pos_36693;4_Tte_b3v08_scaf003008_pos_36694;4_Tte_b3v08_scaf003008_pos_36695,fixed,fixed
Tte__HOG_16432,1077,TTE_06545-RA,416,4_Tte_b3v08_scaf003008_pos_36699;4_Tte_b3v08_scaf003008_pos_36700;4_Tte_b3v08_scaf003008_pos_36701,fixed,fixed
Tte__HOG_16432,1078,TTE_06545-RA,417,4_Tte_b3v08_scaf003008_pos_36702;4_Tte_b3v08_scaf003008_pos_36703;4_Tte_b3v08_scaf003008_pos_36704,fixed,fixed
Tte__HOG_16432,1079,TTE_06545-RA,418,4_Tte_b3v08_scaf003008_pos_36705;4_Tte_b3v08_scaf003008_pos_36706;4_Tte_b3v08_scaf003008_pos_36707,fixed,fixed
Tte__HOG_16432,1082,TTE_06545-RA,421,4_Tte_b3v08_scaf003008_pos_36714;4_Tte_b3v08_scaf003008_pos_36715;4_Tte_b3v08_scaf003008_pos_36716,fixed,fixed
Tte__HOG_16432,1084,TTE_06545-RA,423,4_Tte_b3v08_scaf003008_pos_36720;4_Tte_b3v08_scaf003008_pos_36721;4_Tte_b3v08_scaf003008_pos_36722,fixed,fixed
Tte__HOG_16432,1313,TTE_06545-RA,652,4_Tte_b3v08_scaf003008_pos_55416;4_Tte_b3v08_scaf003008_pos_55417;4_Tte_b3v08_scaf003008_pos_55418,fixed,fixed
Tte__HOG_16604,1008,TTE_04590-RA,175,4_Tte_b3v08_scaf000382_pos_166327;4_Tte_b3v08_scaf000382_pos_166326;4_Tte_b3v08_scaf000382_pos_166325,fixed,fixed
Tte__HOG_16745,285,TTE_02543-RA,118,4_Tte_b3v08_scaf002407_pos_76219;4_Tte_b3v08_scaf002407_pos_76218;4_Tte_b3v08_scaf002407_pos_76217,fixed,fixed
Tte__HOG_16745,1412,TTE_02543-RA,1118,4_Tte_b3v08_scaf002407_pos_49510;4_Tte_b3v08_scaf002407_pos_49509;4_Tte_b3v08_scaf002407_pos_49508,fixed,fixed
Tte__HOG_16859,1631,TTE_01574-RA,883,4_Tte_b3v08_scaf000707_pos_82265;4_Tte_b3v08_scaf000707_pos_82266;4_Tte_b3v08_scaf000707_pos_82267,fixed,fixed
Tte__HOG_16859,1632,TTE_01574-RA,884,4_Tte_b3v08_scaf000707_pos_82268;4_Tte_b3v08_scaf000707_pos_82269;4_Tte_b3v08_scaf000707_pos_82270,fixed,fixed
Tte__HOG_17229,248,TTE_10342-RA,4,4_Tte_b3v08_scaf005277_pos_19799;4_Tte_b3v08_scaf005277_pos_19798;4_Tte_b3v08_scaf005277_pos_19797,fixed,fixed
Tte__HOG_17307,337,TTE_04946-RA,70,4_Tte_b3v08_scaf001868_pos_104186;4_Tte_b3v08_scaf001868_pos_104185;4_Tte_b3v08_scaf001868_pos_104184,fixed,fixed
Tte__HOG_17307,338,TTE_04946-RA,71,4_Tte_b3v08_scaf001868_pos_104183;4_Tte_b3v08_scaf001868_pos_104182;4_Tte_b3v08_scaf001868_pos_104181,fixed,fixed
Tte__HOG_17307,345,TTE_04946-RA,72,4_Tte_b3v08_scaf001868_pos_104180;4_Tte_b3v08_scaf001868_pos_104179;4_Tte_b3v08_scaf001868_pos_104178,fixed,fixed
Tte__HOG_17307,1888,TTE_04946-RA,1138,4_Tte_b3v08_scaf001868_pos_60208;4_Tte_b3v08_scaf001868_pos_60207;4_Tte_b3v08_scaf001868_pos_60206,fixed,fixed
Tte__HOG_17377,1394,TTE_12190-RA,2,4_Tte_b3v08_scaf006599_pos_533;4_Tte_b3v08_scaf006599_pos_534;4_Tte_b3v08_scaf006599_pos_535,fixed,fixed
Tte__HOG_17377,1395,TTE_12190-RA,3,4_Tte_b3v08_scaf006599_pos_536;4_Tte_b3v08_scaf006599_pos_537;4_Tte_b3v08_scaf006599_pos_538,fixed,fixed
Tte__HOG_17492,11,TTE_05456-RA,11,4_Tte_b3v08_scaf002631_pos_291;4_Tte_b3v08_scaf002631_pos_292;4_Tte_b3v08_scaf002631_pos_293,fixed,fixed
Tte__HOG_17492,12,TTE_05456-RA,12,4_Tte_b3v08_scaf002631_pos_294;4_Tte_b3v08_scaf002631_pos_295;4_Tte_b3v08_scaf002631_pos_296,fixed,fixed
Tte__HOG_17492,13,TTE_05456-RA,13,4_Tte_b3v08_scaf002631_pos_297;4_Tte_b3v08_scaf002631_pos_298;4_Tte_b3v08_scaf002631_pos_299,fixed,fixed
Tte__HOG_17798,349,TTE_02258-RA,3,4_Tte_b3v08_scaf002840_pos_457;4_Tte_b3v08_scaf002840_pos_458;4_Tte_b3v08_scaf002840_pos_459,fixed,fixed
Tte__HOG_17798,350,TTE_02258-RA,4,4_Tte_b3v08_scaf002840_pos_460;4_Tte_b3v08_scaf002840_pos_461;4_Tte_b3v08_scaf002840_pos_462,fixed,fixed
Tte__HOG_17798,402,TTE_02258-RA,7,4_Tte_b3v08_scaf002840_pos_469;4_Tte_b3v08_scaf002840_pos_470;4_Tte_b3v08_scaf002840_pos_471,fixed,fixed
Tte__HOG_17798,405,TTE_02258-RA,10,4_Tte_b3v08_scaf002840_pos_478;4_Tte_b3v08_scaf002840_pos_479;4_Tte_b3v08_scaf002840_pos_480,fixed,fixed
Tte__HOG_17798,407,TTE_02258-RA,12,4_Tte_b3v08_scaf002840_pos_484;4_Tte_b3v08_scaf002840_pos_485;4_Tte_b3v08_scaf002840_pos_486,fixed,fixed
Tte__HOG_17798,409,TTE_02258-RA,14,4_Tte_b3v08_scaf002840_pos_490;4_Tte_b3v08_scaf002840_pos_491;4_Tte_b3v08_scaf002840_pos_492,fixed,fixed
Tte__HOG_17798,967,TTE_02258-RA,405,4_Tte_b3v08_scaf002840_pos_14528;4_Tte_b3v08_scaf002840_pos_14529;4_Tte_b3v08_scaf002840_pos_14530,fixed,fixed
Tte__HOG_17798,973,TTE_02258-RA,411,4_Tte_b3v08_scaf002840_pos_14546;4_Tte_b3v08_scaf002840_pos_14547;4_Tte_b3v08_scaf002840_pos_14548,fixed,fixed
Tte__HOG_17835,829,TTE_00925-RA,505,4_Tte_b3v08_scaf000093_pos_270346;4_Tte_b3v08_scaf000093_pos_270347;4_Tte_b3v08_scaf000093_pos_270348,fixed,fixed
Tte__HOG_17914,1005,TTE_03229-RB,988,4_Tte_b3v08_scaf000180_pos_82381;4_Tte_b3v08_scaf000180_pos_82380;4_Tte_b3v08_scaf000180_pos_82379,fixed,fixed
Tte__HOG_18514,1030,TTE_08996-RA,405,4_Tte_b3v08_scaf002774_pos_85365;4_Tte_b3v08_scaf002774_pos_85366;4_Tte_b3v08_scaf002774_pos_85367,fixed,fixed
Tte__HOG_18514,1031,TTE_08996-RA,406,4_Tte_b3v08_scaf002774_pos_85368;4_Tte_b3v08_scaf002774_pos_85369;4_Tte_b3v08_scaf002774_pos_85370,fixed,fixed
Tte__HOG_18549,458,TTE_10253-RA,52,4_Tte_b3v08_scaf000419_pos_300174;4_Tte_b3v08_scaf000419_pos_300173;4_Tte_b3v08_scaf000419_pos_300172,fixed,fixed
Tte__HOG_18549,530,TTE_10253-RA,124,4_Tte_b3v08_scaf000419_pos_298890;4_Tte_b3v08_scaf000419_pos_298889;4_Tte_b3v08_scaf000419_pos_297174,fixed,fixed
Tte__HOG_18549,1037,TTE_10253-RA,413,4_Tte_b3v08_scaf000419_pos_277816;4_Tte_b3v08_scaf000419_pos_277815;4_Tte_b3v08_scaf000419_pos_277814,fixed,fixed
Tte__HOG_18861,193,TTE_00484-RA,132,4_Tte_b3v08_scaf000303_pos_222334;4_Tte_b3v08_scaf000303_pos_222335;4_Tte_b3v08_scaf000303_pos_222336,fixed,fixed
Tte__HOG_18861,240,TTE_00484-RA,133,4_Tte_b3v08_scaf000303_pos_222337;4_Tte_b3v08_scaf000303_pos_222338;4_Tte_b3v08_scaf000303_pos_222339,fixed,fixed
Tte__HOG_19317,1701,TTE_07282-RA,887,4_Tte_b3v08_scaf004005_pos_11933;4_Tte_b3v08_scaf004005_pos_11932;4_Tte_b3v08_scaf004005_pos_11931,fixed,fixed
Tte__HOG_19317,1708,TTE_07282-RA,888,4_Tte_b3v08_scaf004005_pos_11930;4_Tte_b3v08_scaf004005_pos_11929;4_Tte_b3v08_scaf004005_pos_11928,fixed,fixed
Tte__HOG_19377,1179,TTE_05084-RA,690,4_Tte_b3v08_scaf002913_pos_85636;4_Tte_b3v08_scaf002913_pos_85635;4_Tte_b3v08_scaf002913_pos_85634,fixed,fixed
