# HOG = Hierarchical orthologous group; sequence name given if present as a one-to-one HOG in at least 3 sister sp pairs (else = NA)
# species codes = Tbi = T. bartmani, Tce = T. cristinae, Tps = T. poppensis, Tcm = T. californicum, Tpa = T. podura, Tte = T. tahoe, Tms = T. monikensis, Tdi = T. douglasi, Tsi = T. shepardi, and Tge = T. genevievae
HOG	Tbi	Tte	Tce	Tms	Tcm	Tsi	Tpa	Tge	Tps	Tdi
HOG_4552	TBI_13897-RA	TTE_09507-RA	TCE_09194-RA	TMS_08627-RA	TCM_09359-RA	Tsi_TRINITY_DN17017_c0_g1::Tsi_TRINITY_DN17017_c0_g1_i1::g.31882::m.31882	NA	NA	TPS_05800-RA	TDI_10060-RA
HOG_21063	TBI_09266-RA	TTE_03172-RA	TCE_11126-RA	TMS_00269-RA	TCM_10208-RA	TSI_09708-RA	NA	NA	TPS_07484-RA	TDI_10535-RA
HOG_21060	TBI_11721-RA	TTE_06694-RA	TCE_08248-RA	TMS_09279-RA	TCM_06458-RA	TSI_02224-RA	TPA_04500-RA	TGE_07552-RA	NA	NA
HOG_16315	TBI_06613-RA	TTE_05908-RA	TCE_07497-RA	Tms_TRINITY_DN26910_c0_g1::Tms_TRINITY_DN26910_c0_g1_i1::g.5699::m.5699	NA	NA	TPA_01873-RA	TGE_06025-RA	TPS_07475-RA	TDI_04519-RA
HOG_4821	NA	NA	Tce_TRINITY_DN99094_c0_g1::Tce_TRINITY_DN99094_c0_g1_i1::g.3300::m.3300	Tms_TRINITY_DN23504_c0_g1::Tms_TRINITY_DN23504_c0_g1_i1::g.4209::m.4209	Tcm_TRINITY_DN104341_c0_g1::Tcm_TRINITY_DN104341_c0_g1_i1::g.2078::m.2078	Tsi_TRINITY_DN31438_c0_g1::Tsi_TRINITY_DN31438_c0_g1_i1::g.4161::m.4161	Tpa_TRINITY_DN132690_c0_g4::Tpa_TRINITY_DN132690_c0_g4_i1::g.27939::m.27939	Tge_TRINITY_DN44527_c0_g1::Tge_TRINITY_DN44527_c0_g1_i1::g.3218::m.3218	Tps_TRINITY_DN94509_c0_g1::Tps_TRINITY_DN94509_c0_g1_i1::g.2494::m.2494	Tdi_TRINITY_DN15518_c0_g1::Tdi_TRINITY_DN15518_c0_g1_i1::g.1676::m.1676
HOG_21990	TBI_01629-RA	TTE_01717-RA	TCE_00965-RA	TMS_04504-RA	TCM_02093-RA	TSI_00226-RA	NA	NA	TPS_00361-RA	TDI_04422-RA
HOG_21996	Tbi_TRINITY_DN63788_c2_g1::Tbi_TRINITY_DN63788_c2_g1_i2::g.19697::m.19697	TTE_02909-RA	Tce_TRINITY_DN94951_c0_g2::Tce_TRINITY_DN94951_c0_g2_i1::g.18630::m.18630	Tms_TRINITY_DN25911_c0_g1::Tms_TRINITY_DN25911_c0_g1_i2::g.21502::m.21502	Tcm_TRINITY_DN96664_c0_g2::Tcm_TRINITY_DN96664_c0_g2_i2::g.16563::m.16563	Tsi_TRINITY_DN20049_c0_g1::Tsi_TRINITY_DN20049_c0_g1_i1::g.18571::m.18571	TPA_07548-RA	Tge_TRINITY_DN37994_c0_g2::Tge_TRINITY_DN37994_c0_g2_i1::g.19427::m.19427	NA	NA
HOG_17238	TBI_03036-RA	TTE_03584-RA	NA	NA	TCM_11577-RA	TSI_03836-RA	TPA_02632-RA	TGE_03906-RA	TPS_11656-RA	TDI_03109-RA
HOG_16896	TBI_08932-RA	TTE_02508-RA	TCE_05537-RA	TMS_04538-RA	TCM_12353-RA	TSI_01558-RA	TPA_01022-RA	TGE_01098-RB	NA	NA
HOG_2380	TBI_03943-RA	TTE_06989-RA	TCE_00387-RA	TMS_00772-RA	Tcm_TRINITY_DN104676_c0_g1::Tcm_TRINITY_DN104676_c0_g1_i1::g.5166::m.5166	TSI_01105-RA	TPA_00045-RA	TGE_01576-RA	NA	NA
HOG_17315	TBI_01126-RA	TTE_01202-RA	TCE_00956-RA	TMS_00034-RA	Tcm_TRINITY_DN104943_c0_g1::Tcm_TRINITY_DN104943_c0_g1_i1::g.3150::m.3150	TSI_01656-RA	NA	NA	TPS_01784-RB	TDI_01410-RA
HOG_2388	TBI_02070-RA	TTE_11623-RA	TCE_01381-RA	TMS_02388-RA	TCM_05476-RA	TSI_02242-RA	NA	NA	TPS_03874-RA	TDI_11196-RA
HOG_17542	TBI_03591-RA	TTE_00954-RA	TCE_06066-RA	TMS_01568-RA	TCM_01425-RA	TSI_05183-RA	NA	NA	TPS_06878-RA	TDI_08125-RA
HOG_1103	TBI_02932-RA	TTE_02144-RA	TCE_08984-RA	TMS_05069-RA	TCM_04051-RA	Tsi_TRINITY_DN53070_c0_g1::Tsi_TRINITY_DN53070_c0_g1_i1::g.18326::m.18326	TPA_15770-RA	TGE_11925-RA	NA	NA
HOG_9155	Tbi_TRINITY_DN63623_c0_g1::Tbi_TRINITY_DN63623_c0_g1_i1::g.19128::m.19128	TTE_01428-RA	Tce_TRINITY_DN106710_c3_g5::Tce_TRINITY_DN106710_c3_g5_i1::g.17169::m.17169	Tms_TRINITY_DN24960_c0_g1::Tms_TRINITY_DN24960_c0_g1_i1::g.18629::m.18629	Tcm_TRINITY_DN106328_c0_g3::Tcm_TRINITY_DN106328_c0_g3_i1::g.15847::m.15847	Tsi_TRINITY_DN28563_c0_g3::Tsi_TRINITY_DN28563_c0_g3_i1::g.18863::m.18863	NA	NA	Tps_TRINITY_DN91166_c0_g1::Tps_TRINITY_DN91166_c0_g1_i2::g.15517::m.15517	Tdi_TRINITY_DN31529_c0_g3::Tdi_TRINITY_DN31529_c0_g3_i1::g.17458::m.17458
HOG_3581	TBI_06558-RA	TTE_04199-RA	NA	NA	Tcm_TRINITY_DN65302_c0_g1::Tcm_TRINITY_DN65302_c0_g1_i1::g.19635::m.19635	Tsi_TRINITY_DN20733_c0_g1::Tsi_TRINITY_DN20733_c0_g1_i1::g.23534::m.23534	TPA_11400-RA	Tge_TRINITY_DN34018_c0_g1::Tge_TRINITY_DN34018_c0_g1_i1::g.20659::m.20659	TPS_00880-RA	Tdi_TRINITY_DN23225_c0_g1::Tdi_TRINITY_DN23225_c0_g1_i1::g.20775::m.20775
HOG_16485	TBI_05160-RA	Tte_TRINITY_DN28732_c0_g1::Tte_TRINITY_DN28732_c0_g1_i1::g.19492::m.19492	TCE_01144-RA	Tms_TRINITY_DN30743_c0_g1::Tms_TRINITY_DN30743_c0_g1_i1::g.5542::m.5542	NA	NA	TPA_04801-RA	TGE_01049-RA	TPS_06792-RB	Tdi_TRINITY_DN32139_c0_g1::Tdi_TRINITY_DN32139_c0_g1_i1::g.3282::m.3282
HOG_5005	NA	NA	TCE_03277-RA	TMS_06512-RA	TCM_03923-RA	TSI_04388-RA	TPA_05228-RA	TGE_03508-RA	TPS_05440-RA	TDI_02700-RA
HOG_5009	NA	NA	TCE_05706-RA	TMS_03200-RA	TCM_09490-RA	TSI_05164-RA	Tpa_TRINITY_DN129879_c0_g2::Tpa_TRINITY_DN129879_c0_g2_i3::g.11568::m.11568	TGE_01089-RA	TPS_13544-RA	Tdi_TRINITY_DN29342_c0_g1::Tdi_TRINITY_DN29342_c0_g1_i6::g.18038::m.18038
HOG_16406	NA	NA	TCE_04550-RA	TMS_06460-RA	TCM_02287-RA	TSI_01820-RA	TPA_07374-RA	Tge_TRINITY_DN38986_c0_g1::Tge_TRINITY_DN38986_c0_g1_i1::g.8760::m.8760	Tps_TRINITY_DN92451_c0_g1::Tps_TRINITY_DN92451_c0_g1_i1::g.6588::m.6588	TDI_00660-RA
HOG_17429	TBI_04082-RA	TTE_08494-RA	TCE_05665-RA	TMS_01155-RA	TCM_01042-RA	TSI_10126-RA	NA	NA	TPS_01046-RA	TDI_10437-RA
HOG_16400	NA	NA	TCE_00717-RB	TMS_00105-RA	TCM_00491-RA	TSI_00350-RA	TPA_00054-RD	TGE_00556-RA	TPS_01293-RC	TDI_00016-RA
HOG_17422	Tbi_TRINITY_DN42666_c0_g1::Tbi_TRINITY_DN42666_c0_g1_i1::g.4107::m.4107	Tte_TRINITY_DN203_c0_g1::Tte_TRINITY_DN203_c0_g1_i1::g.4410::m.4410	TCE_09202-RA	TMS_09208-RA	TCM_07946-RA	Tsi_TRINITY_DN31240_c0_g1::Tsi_TRINITY_DN31240_c0_g1_i1::g.7474::m.7474	NA	NA	TPS_07202-RA	TDI_07439-RA
HOG_7902	Tbi_TRINITY_DN60093_c0_g3::Tbi_TRINITY_DN60093_c0_g3_i1::g.23095::m.23095	Tte_TRINITY_DN59020_c0_g1::Tte_TRINITY_DN59020_c0_g1_i1::g.30598::m.30598	Tce_TRINITY_DN4776_c0_g1::Tce_TRINITY_DN4776_c0_g1_i1::g.24509::m.24509	Tms_TRINITY_DN24641_c0_g3::Tms_TRINITY_DN24641_c0_g3_i1::g.25838::m.25838	Tcm_TRINITY_DN70899_c0_g3::Tcm_TRINITY_DN70899_c0_g3_i1::g.22012::m.22012	Tsi_TRINITY_DN23627_c0_g1::Tsi_TRINITY_DN23627_c0_g1_i1::g.28369::m.28369	Tpa_TRINITY_DN129930_c0_g3::Tpa_TRINITY_DN129930_c0_g3_i1::g.26554::m.26554	Tge_TRINITY_DN74449_c0_g1::Tge_TRINITY_DN74449_c0_g1_i1::g.30248::m.30248	NA	NA
HOG_16328	TBI_03462-RA	TTE_01672-RA	TCE_01351-RA	TMS_03737-RA	NA	NA	TPA_04293-RA	TGE_02677-RA	TPS_01334-RA	Tdi_TRINITY_DN14870_c0_g1::Tdi_TRINITY_DN14870_c0_g1_i1::g.4421::m.4421
HOG_17427	Tbi_TRINITY_DN49459_c0_g1::Tbi_TRINITY_DN49459_c0_g1_i1::g.10454::m.10454	TTE_00015-RA	TCE_01713-RA	TMS_00195-RA	TCM_00676-RA	Tsi_TRINITY_DN30520_c4_g1::Tsi_TRINITY_DN30520_c4_g1_i1::g.5531::m.5531	NA	NA	Tps_TRINITY_DN93343_c0_g1::Tps_TRINITY_DN93343_c0_g1_i2::g.10190::m.10190	Tdi_TRINITY_DN6425_c0_g1::Tdi_TRINITY_DN6425_c0_g1_i1::g.7824::m.7824
HOG_4549	Tbi_TRINITY_DN70094_c4_g2::Tbi_TRINITY_DN70094_c4_g2_i3::g.10976::m.10976	Tte_TRINITY_DN17483_c0_g2::Tte_TRINITY_DN17483_c0_g2_i1::g.21659::m.21659	Tce_TRINITY_DN89528_c0_g2::Tce_TRINITY_DN89528_c0_g2_i1::g.17628::m.17628	Tms_TRINITY_DN29970_c0_g2::Tms_TRINITY_DN29970_c0_g2_i1::g.19438::m.19438	NA	NA	Tpa_TRINITY_DN134231_c2_g1::Tpa_TRINITY_DN134231_c2_g1_i5::g.10676::m.10676	Tge_TRINITY_DN37708_c0_g1::Tge_TRINITY_DN37708_c0_g1_i1::g.13328::m.13328	Tps_TRINITY_DN90690_c2_g2::Tps_TRINITY_DN90690_c2_g2_i4::g.18490::m.18490	Tdi_TRINITY_DN19605_c1_g1::Tdi_TRINITY_DN19605_c1_g1_i1::g.15171::m.15171
HOG_16794	TBI_02572-RA	TTE_06067-RA	NA	NA	TCM_06095-RA	TSI_03576-RA	TPA_04401-RA	TGE_06875-RA	TPS_02065-RA	TDI_05901-RA
HOG_21199	TBI_05622-RA	TTE_01404-RA	TCE_11450-RA	TMS_04757-RA	NA	NA	TPA_00820-RA	TGE_01030-RA	Tps_TRINITY_DN71113_c0_g1::Tps_TRINITY_DN71113_c0_g1_i1::g.16074::m.16074	Tdi_TRINITY_DN33020_c0_g1::Tdi_TRINITY_DN33020_c0_g1_i1::g.15414::m.15414
HOG_907	Tbi_TRINITY_DN65756_c0_g3::Tbi_TRINITY_DN65756_c0_g3_i1::g.10047::m.10047	TTE_06340-RA	NA	NA	Tcm_TRINITY_DN94681_c0_g1::Tcm_TRINITY_DN94681_c0_g1_i3::g.19875::m.19875	TSI_02570-RA	Tpa_TRINITY_DN130144_c0_g2::Tpa_TRINITY_DN130144_c0_g2_i1::g.19645::m.19645	TGE_08375-RA	Tps_TRINITY_DN87127_c0_g4::Tps_TRINITY_DN87127_c0_g4_i1::g.8871::m.8871	TDI_13559-RA
HOG_12246	TBI_08712-RA	TTE_08593-RA	TCE_07859-RA	TMS_09892-RA	TCM_07636-RA	TSI_07519-RA	Tpa_TRINITY_DN129006_c0_g1::Tpa_TRINITY_DN129006_c0_g1_i2::g.11907::m.11907	TGE_05725-RB	NA	NA
HOG_6278	TBI_00890-RA	TTE_00026-RA	TCE_01259-RA	TMS_01624-RA	NA	NA	TPA_08075-RA	TGE_00601-RB	TPS_00540-RA	TDI_02924-RB
HOG_247	NA	NA	TCE_05679-RA	TMS_01289-RA	TCM_04572-RA	TSI_08275-RA	TPA_11493-RA	TGE_03910-RA	TPS_03154-RA	TDI_02689-RA
HOG_16798	TBI_09356-RA	TTE_04285-RA	NA	NA	TCM_10025-RA	TSI_04108-RB	TPA_02718-RA	TGE_05296-RA	TPS_01100-RA	TDI_01037-RB
HOG_20823	TBI_00247-RA	TTE_00537-RA	NA	NA	TCM_00788-RA	TSI_00863-RA	TPA_03810-RA	TGE_01062-RA	TPS_01488-RA	TDI_09979-RA
HOG_2166	Tbi_TRINITY_DN71739_c0_g1::Tbi_TRINITY_DN71739_c0_g1_i1::g.20178::m.20178	Tte_TRINITY_DN29394_c0_g2::Tte_TRINITY_DN29394_c0_g2_i1::g.22490::m.22490	Tce_TRINITY_DN70806_c0_g2::Tce_TRINITY_DN70806_c0_g2_i2::g.19903::m.19903	Tms_TRINITY_DN19114_c0_g1::Tms_TRINITY_DN19114_c0_g1_i2::g.21028::m.21028	Tcm_TRINITY_DN102787_c4_g1::Tcm_TRINITY_DN102787_c4_g1_i1::g.19435::m.19435	Tsi_TRINITY_DN29164_c1_g2::Tsi_TRINITY_DN29164_c1_g2_i1::g.22561::m.22561	NA	NA	Tps_TRINITY_DN81262_c0_g1::Tps_TRINITY_DN81262_c0_g1_i2::g.19670::m.19670	Tdi_TRINITY_DN55686_c0_g1::Tdi_TRINITY_DN55686_c0_g1_i1::g.22243::m.22243
HOG_2160	NA	NA	TCE_11867-RA	TMS_11808-RA	TCM_14504-RA	TSI_12468-RA	TPA_07684-RA	TGE_06239-RA	TPS_13171-RA	TDI_07472-RA
HOG_20958	TBI_03042-RA	TTE_00599-RA	TCE_01983-RA	TMS_06930-RA	NA	NA	TPA_03063-RA	TGE_04640-RA	TPS_10303-RA	TDI_06595-RA
HOG_20950	Tbi_TRINITY_DN68288_c0_g2::Tbi_TRINITY_DN68288_c0_g2_i1::g.5696::m.5696	Tte_TRINITY_DN11086_c0_g1::Tte_TRINITY_DN11086_c0_g1_i1::g.5636::m.5636	NA	NA	Tcm_TRINITY_DN104434_c0_g1::Tcm_TRINITY_DN104434_c0_g1_i1::g.7915::m.7915	Tsi_TRINITY_DN20958_c0_g1::Tsi_TRINITY_DN20958_c0_g1_i1::g.9857::m.9857	Tpa_TRINITY_DN137311_c0_g1::Tpa_TRINITY_DN137311_c0_g1_i1::g.8564::m.8564	Tge_TRINITY_DN35475_c0_g1::Tge_TRINITY_DN35475_c0_g1_i1::g.9797::m.9797	Tps_TRINITY_DN81834_c0_g1::Tps_TRINITY_DN81834_c0_g1_i1::g.8859::m.8859	Tdi_TRINITY_DN32218_c0_g1::Tdi_TRINITY_DN32218_c0_g1_i1::g.8872::m.8872
HOG_20480	NA	NA	TCE_06814-RA	TMS_01328-RA	TCM_06688-RA	TSI_06948-RA	TPA_01911-RA	TGE_02245-RA	TPS_11622-RA	TDI_07659-RA
HOG_20487	TBI_03780-RA	TTE_05147-RA	NA	NA	TCM_02376-RB	TSI_11519-RA	Tpa_TRINITY_DN141403_c1_g4::Tpa_TRINITY_DN141403_c1_g4_i9::g.15124::m.15124	TGE_07578-RA	TPS_02357-RA	TDI_04255-RC
HOG_20484	TBI_06797-RA	TTE_08196-RA	TCE_01212-RA	TMS_03070-RA	TCM_06636-RA	TSI_01817-RA	NA	NA	TPS_07957-RA	TDI_09349-RA
HOG_21336	TBI_03864-RA	TTE_00139-RA	TCE_04749-RA	TMS_05839-RA	TCM_08770-RA	TSI_08302-RA	TPA_02808-RA	TGE_08405-RA	NA	NA
HOG_21441	TBI_07281-RA	TTE_06985-RA	TCE_01593-RA	TMS_02486-RA	NA	NA	TPA_02014-RA	TGE_11504-RA	TPS_12684-RA	TDI_01157-RA
HOG_21334	TBI_02920-RA	TTE_01581-RA	TCE_08452-RA	TMS_00750-RA	TCM_06568-RA	TSI_07946-RA	NA	NA	TPS_01870-RA	TDI_06395-RA
HOG_17046	TBI_10169-RA	TTE_10391-RA	NA	NA	TCM_03343-RA	TSI_11566-RA	TPA_10945-RA	TGE_07518-RA	TPS_00933-RA	TDI_02760-RA
HOG_21332	TBI_11505-RA	TTE_09686-RA	TCE_05451-RA	TMS_09620-RA	TCM_03957-RA	TSI_10649-RA	NA	NA	TPS_02764-RA	TDI_11722-RA
HOG_17040	NA	NA	Tce_TRINITY_DN100519_c0_g1::Tce_TRINITY_DN100519_c0_g1_i3::g.10599::m.10599	TMS_04880-RA	Tcm_TRINITY_DN101869_c0_g1::Tcm_TRINITY_DN101869_c0_g1_i2::g.10009::m.10009	Tsi_TRINITY_DN17901_c0_g2::Tsi_TRINITY_DN17901_c0_g2_i1::g.10446::m.10446	TPA_11425-RA	TGE_00967-RA	TPS_03138-RA	TDI_02816-RA
HOG_24126	TBI_05075-RA	Tte_TRINITY_DN42597_c0_g1::Tte_TRINITY_DN42597_c0_g1_i1::g.25438::m.25438	Tce_TRINITY_DN90611_c0_g1::Tce_TRINITY_DN90611_c0_g1_i1::g.21359::m.21359	Tms_TRINITY_DN43114_c0_g1::Tms_TRINITY_DN43114_c0_g1_i1::g.25399::m.25399	Tcm_TRINITY_DN94501_c0_g2::Tcm_TRINITY_DN94501_c0_g2_i1::g.20138::m.20138	Tsi_TRINITY_DN37706_c0_g1::Tsi_TRINITY_DN37706_c0_g1_i1::g.23555::m.23555	NA	NA	TPS_07746-RA	Tdi_TRINITY_DN25506_c0_g2::Tdi_TRINITY_DN25506_c0_g2_i1::g.22216::m.22216
HOG_1909	TBI_12204-RA	TTE_09293-RA	Tce_TRINITY_DN74975_c0_g1::Tce_TRINITY_DN74975_c0_g1_i1::g.20941::m.20941	Tms_TRINITY_DN18340_c0_g1::Tms_TRINITY_DN18340_c0_g1_i1::g.16324::m.16324	NA	NA	Tpa_TRINITY_DN128731_c0_g2::Tpa_TRINITY_DN128731_c0_g2_i1::g.18127::m.18127	Tge_TRINITY_DN41092_c0_g1::Tge_TRINITY_DN41092_c0_g1_i1::g.20404::m.20404	Tps_TRINITY_DN68172_c1_g1::Tps_TRINITY_DN68172_c1_g1_i1::g.19418::m.19418	Tdi_TRINITY_DN20734_c1_g1::Tdi_TRINITY_DN20734_c1_g1_i1::g.22476::m.22476
HOG_8869	Tbi_TRINITY_DN92637_c0_g1::Tbi_TRINITY_DN92637_c0_g1_i1::g.15945::m.15945	Tte_TRINITY_DN48322_c0_g1::Tte_TRINITY_DN48322_c0_g1_i1::g.25953::m.25953	Tce_TRINITY_DN73248_c0_g1::Tce_TRINITY_DN73248_c0_g1_i1::g.25210::m.25210	Tms_TRINITY_DN39414_c0_g1::Tms_TRINITY_DN39414_c0_g1_i1::g.30293::m.30293	NA	NA	Tpa_TRINITY_DN122846_c0_g1::Tpa_TRINITY_DN122846_c0_g1_i1::g.21721::m.21721	Tge_TRINITY_DN41788_c0_g1::Tge_TRINITY_DN41788_c0_g1_i1::g.24925::m.24925	Tps_TRINITY_DN84419_c0_g1::Tps_TRINITY_DN84419_c0_g1_i1::g.16853::m.16853	Tdi_TRINITY_DN67649_c0_g1::Tdi_TRINITY_DN67649_c0_g1_i1::g.24316::m.24316
HOG_1902	NA	NA	Tce_TRINITY_DN90027_c0_g1::Tce_TRINITY_DN90027_c0_g1_i1::g.20461::m.20461	Tms_TRINITY_DN40934_c0_g1::Tms_TRINITY_DN40934_c0_g1_i1::g.23006::m.23006	Tcm_TRINITY_DN92514_c0_g1::Tcm_TRINITY_DN92514_c0_g1_i1::g.18420::m.18420	TSI_11129-RA	TPA_03571-RA	Tge_TRINITY_DN48875_c0_g1::Tge_TRINITY_DN48875_c0_g1_i1::g.20867::m.20867	TPS_14053-RA	Tdi_TRINITY_DN53504_c0_g1::Tdi_TRINITY_DN53504_c0_g1_i1::g.19715::m.19715
HOG_16246	TBI_05656-RA	TTE_06030-RA	TCE_05961-RA	TMS_03693-RA	TCM_07319-RA	TSI_06312-RA	NA	NA	TPS_08470-RA	TDI_11922-RA
HOG_1900	TBI_04147-RA	TTE_10841-RA	NA	NA	TCM_09160-RA	TSI_08265-RA	TPA_08268-RA	Tge_TRINITY_DN47410_c0_g1::Tge_TRINITY_DN47410_c0_g1_i4::g.7492::m.7492	TPS_12248-RA	Tdi_TRINITY_DN30227_c0_g1::Tdi_TRINITY_DN30227_c0_g1_i2::g.8509::m.8509
HOG_855	NA	NA	TCE_05724-RA	TMS_02032-RA	TCM_04950-RA	TSI_03147-RA	TPA_15255-RA	TGE_02626-RA	TPS_00829-RA	TDI_01171-RA
HOG_22979	TBI_12023-RA	TTE_11306-RA	NA	NA	TCM_12333-RA	TSI_09741-RA	TPA_05923-RA	Tge_TRINITY_DN36205_c0_g1::Tge_TRINITY_DN36205_c0_g1_i1::g.19218::m.19218	TPS_08897-RA	TDI_09860-RA
HOG_22978	TBI_07888-RA	TTE_09681-RA	Tce_TRINITY_DN96509_c0_g1::Tce_TRINITY_DN96509_c0_g1_i1::g.18093::m.18093	Tms_TRINITY_DN49044_c0_g1::Tms_TRINITY_DN49044_c0_g1_i1::g.19596::m.19596	TCM_10204-RA	TSI_08168-RA	NA	NA	TPS_04394-RA	TDI_10373-RA
HOG_22977	TBI_00713-RA	TTE_04540-RA	TCE_05008-RA	TMS_04225-RA	NA	NA	TPA_00386-RA	TGE_01160-RA	TPS_14154-RA	Tdi_TRINITY_DN54355_c0_g1::Tdi_TRINITY_DN54355_c0_g1_i1::g.15854::m.15854
HOG_22972	NA	NA	Tce_TRINITY_DN100643_c0_g1::Tce_TRINITY_DN100643_c0_g1_i2::g.17918::m.17918	Tms_TRINITY_DN17594_c0_g2::Tms_TRINITY_DN17594_c0_g2_i1::g.18296::m.18296	Tcm_TRINITY_DN97156_c0_g1::Tcm_TRINITY_DN97156_c0_g1_i2::g.15748::m.15748	Tsi_TRINITY_DN4888_c0_g1::Tsi_TRINITY_DN4888_c0_g1_i1::g.19249::m.19249	TPA_07947-RA	Tge_TRINITY_DN41605_c0_g1::Tge_TRINITY_DN41605_c0_g1_i1::g.16849::m.16849	Tps_TRINITY_DN93154_c0_g2::Tps_TRINITY_DN93154_c0_g2_i3::g.17119::m.17119	Tdi_TRINITY_DN67237_c0_g1::Tdi_TRINITY_DN67237_c0_g1_i1::g.17577::m.17577
HOG_3863	TBI_07873-RA	TTE_08155-RA	NA	NA	TCM_02794-RA	TSI_07199-RA	TPA_15474-RA	TGE_02269-RA	TPS_09904-RA	TDI_06492-RA
HOG_16242	TBI_03795-RA	TTE_01703-RA	NA	NA	TCM_06514-RA	Tsi_TRINITY_DN22619_c0_g1::Tsi_TRINITY_DN22619_c0_g1_i1::g.6113::m.6113	TPA_02050-RA	TGE_03203-RA	TPS_02431-RA	Tdi_TRINITY_DN27079_c0_g1::Tdi_TRINITY_DN27079_c0_g1_i2::g.8141::m.8141
HOG_6	TBI_12014-RA	Tte_TRINITY_DN66966_c0_g1::Tte_TRINITY_DN66966_c0_g1_i1::g.23130::m.23130	NA	NA	Tcm_TRINITY_DN100510_c0_g1::Tcm_TRINITY_DN100510_c0_g1_i4::g.16323::m.16323	Tsi_TRINITY_DN21892_c0_g2::Tsi_TRINITY_DN21892_c0_g2_i1::g.8507::m.8507	TPA_14199-RA	TGE_07087-RA	TPS_12163-RA	TDI_12024-RA
HOG_12335	NA	NA	TCE_08788-RA	TMS_01401-RB	TCM_04394-RB	TSI_06891-RA	TPA_06975-RA	TGE_00138-RA	TPS_08198-RA	TDI_01074-RA
HOG_18209	TBI_07471-RA	TTE_00539-RA	TCE_01040-RA	TMS_01018-RA	TCM_00556-RA	TSI_00732-RA	NA	NA	TPS_00502-RA	TDI_00705-RA
HOG_18206	TBI_04810-RA	TTE_03985-RA	TCE_00177-RA	TMS_09505-RA	TCM_03028-RA	TSI_00904-RA	NA	NA	Tps_TRINITY_DN95520_c0_g1::Tps_TRINITY_DN95520_c0_g1_i2::g.4334::m.4334	TDI_02819-RA
HOG_18201	TBI_05617-RA	TTE_02729-RA	TCE_08492-RA	TMS_01124-RA	TCM_06113-RA	TSI_04348-RA	TPA_03262-RA	TGE_06084-RA	NA	NA
HOG_20554	TBI_00754-RA	TTE_04702-RA	NA	NA	TCM_03117-RA	TSI_03817-RA	TPA_08247-RA	TGE_07508-RA	TPS_03433-RA	TDI_04333-RA
HOG_20003	TBI_11741-RA	TTE_07979-RA	TCE_04500-RA	Tms_TRINITY_DN20670_c0_g1::Tms_TRINITY_DN20670_c0_g1_i1::g.9640::m.9640	TCM_12690-RA	TSI_08941-RA	NA	NA	TPS_04496-RA	TDI_09858-RA
HOG_18688	TBI_04046-RA	TTE_07948-RA	TCE_10117-RA	TMS_06478-RA	NA	NA	TPA_05894-RA	TGE_05821-RA	TPS_02417-RA	TDI_03516-RA
HOG_21530	TBI_02482-RA	TTE_10368-RA	TCE_02993-RA	TMS_01138-RA	TCM_06839-RA	TSI_08307-RA	TPA_14856-RA	TGE_02022-RA	NA	NA
HOG_5225	TBI_13047-RA	TTE_11856-RA	TCE_12383-RA	TMS_12574-RA	NA	NA	TPA_13623-RA	TGE_06792-RA	TPS_07807-RA	TDI_05575-RA
HOG_5224	TBI_02913-RA	TTE_02126-RA	Tce_TRINITY_DN75704_c0_g1::Tce_TRINITY_DN75704_c0_g1_i1::g.23923::m.23923	TMS_10076-RA	NA	NA	TPA_06319-RA	TGE_01236-RA	TPS_06865-RA	TDI_04276-RA
HOG_18511	TBI_06162-RA	TTE_05838-RA	TCE_09738-RA	TMS_12299-RA	TCM_01871-RA	TSI_01593-RA	NA	NA	TPS_03367-RA	TDI_00241-RA
HOG_18514	TBI_10816-RA	TTE_08996-RA	TCE_03662-RA	TMS_07817-RA	TCM_09372-RA	TSI_08606-RA	NA	NA	TPS_07967-RA	TDI_09229-RA
HOG_5887	TBI_08671-RA	TTE_08305-RA	TCE_07521-RA	TMS_05821-RA	TCM_14433-RA	TSI_03200-RA	NA	NA	TPS_15495-RA	TDI_13746-RA
HOG_22883	Tbi_TRINITY_DN71512_c7_g1::Tbi_TRINITY_DN71512_c7_g1_i1::g.10710::m.10710	TTE_08294-RA	TCE_12882-RA	TMS_12321-RA	TCM_05355-RA	TSI_04689-RA	TPA_13859-RA	TGE_09817-RA	NA	NA
HOG_22882	TBI_02793-RA	TTE_05635-RA	NA	NA	TCM_01085-RA	TSI_01067-RA	TPA_10496-RA	TGE_04020-RA	TPS_00806-RA	TDI_00948-RA
HOG_22885	TBI_01016-RA	TTE_04464-RA	TCE_00349-RA	TMS_02362-RA	TCM_03159-RA	TSI_04812-RA	NA	NA	TPS_00635-RA	TDI_02104-RA
